anchor;x;y;distance;distance_cm;channel;rssi
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-59
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-59
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;0;-60
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-58
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;1;-57
s2;1;1;12.727922061357855;1273;1;-56
s2;1;1;12.727922061357855;1273;2;-57
s2;1;1;12.727922061357855;1273;2;-57
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-55
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-55
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-57
s2;1;1;12.727922061357855;1273;2;-57
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;2;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-53
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-54
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-54
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-54
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-56
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;3;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-53
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-54
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-55
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;4;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-55
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
s2;1;1;12.727922061357855;1273;5;-56
