anchor;x;y;distance;distance_cm;channel;rssi
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-63
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-62
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;0;-61
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-58
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-59
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-57
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-58
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;1;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-60
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;2;-59
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-60
s1;1;1;9.055385138137417;906;3;-59
