anchor;x;y;distance;distance_cm;channel;rssi
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-63
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-62
s3;1;1;9.055385138137417;906;0;-61
s3;1;1;9.055385138137417;906;0;-62
