temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      903, 1652471102,  810492038, 61.010098,  0.000000,  1.000000,  1.201137,  0.759985,  0.839744,  0.000000,  0.000000,  0.000000,-52.000000,58.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0
      904, 1652471103,  809645891, 61.010098,  0.000000,  1.000000,  1.201227,  0.760050,  0.840477,  0.000000,  0.000000,  0.000000,-52.000000,58.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
      905, 1652471104,  809768915, 61.010098,  0.000000,  1.000000,  1.201243,  0.759891,  0.840032,  0.000000,  0.000000,  0.000000,-51.000000,59.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
      906, 1652471105,  808952093, 61.013439,  0.000000,  1.000000,  1.203839,  0.763057,  0.839181,  0.020000,  0.000000,  0.000000,-50.000000,60.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
      907, 1652471106,  810472011, 61.037231,  0.000000,  1.000000,  1.220632,  0.782462,  0.840384,  0.030000,  0.000000,  0.000000,-55.000000,55.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      908, 1652471107,  810451984, 61.065060,  0.000000,  1.000000,  1.241532,  0.806104,  0.841171,  0.030000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      909, 1652471108,  809513092, 61.101685,  0.000000,  1.000000,  1.268980,  0.837291,  0.841526,  0.040000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      910, 1652471109,  810774087, 61.143795,  0.000000,  1.000000,  1.300157,  0.872024,  0.838977,  0.050000,  0.000000,  0.000000,-48.000000,62.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      911, 1652471110,  809005975, 61.190365,  0.000000,  1.000000,  1.336473,  0.914293,  0.839113,  0.050000,  0.000000,  0.000000,-50.000000,60.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      912, 1652471111,  810589075, 61.247536,  0.000000,  1.000000,  1.374790,  0.959159,  0.841223,  0.060000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
