X,Y,RSS1,RSS2,RSS3,RSS4
7.600000000000004,7.6000000000000005,-77.77835050879835,-77.58422499871295,-78.77835050879835,-79.30898996154586
7.800000000000004,7.800000000000001,-76.72912941153481,-75.39788877951158,-75.72912941153481,-78.30791918710892
8.000000000000004,8.0,-76.89668226721199,-73.4268073051773,-79.89668226721199,-82.52278836489258
8.200000000000003,8.200000000000001,-71.36617860999587,-64.75613586934644,-69.36617860999587,-76.03877564320157
8.400000000000002,8.4,-77.95529710703383,-72.20353844155471,-77.95529710703383,-77.67356831135383
8.600000000000001,8.6,-77.26794110906077,-72.3729031951295,-76.26794110906077,-77.03107834822868
8.8,8.8,-76.81327337320933,-66.77337720638081,-71.81327337320933,-76.62047714298991
9.0,9.0,-77.12856166007144,-66.94221202709114,-73.12856166007144,-74.97904109003636
9.2,9.200000000000001,-78.22556675384547,-68.89115167908723,-78.22556675384548,-77.1185396070184
9.399999999999999,9.4,-73.4654509465538,-70.9813411118244,-75.4654509465538,-80.40014361691067
9.599999999999998,9.600000000000001,-73.97281270157917,-71.3373608381721,-71.97281270157917,-78.94846020939292
9.799999999999997,9.8,-77.82159367255075,-74.03313392436903,-76.82159367255075,-84.83743965757508
9.999999999999996,10.0,-73.41392098750454,-69.47076824400396,-73.41392098750454,-78.46921769999476
10.199999999999996,10.200000000000001,-79.5269355956709,-74.42738479330238,-81.5269355956709,-83.62094388524447
10.399999999999995,10.4,-78.12212271657816,-68.86444810732856,-79.12212271657816,-77.25411201892082
10.599999999999994,10.600000000000001,-71.13829314169445,-63.72074752724131,-72.13829314169445,-76.30754146312236
10.799999999999994,10.8,-79.41853130218841,-71.83934523209228,-79.41853130218843,-78.62432520207932
10.999999999999993,11.0,-76.29653227799092,-70.5539132102512,-79.29653227799093,-80.53816684910144
11.199999999999992,11.200000000000001,-70.23699492669202,-61.32912634888635,-68.23699492669202,-75.51377377338103
11.399999999999991,11.4,-68.79260950290862,-64.71765001202226,-71.79260950290862,-72.10384471729006
11.59999999999999,11.600000000000001,-77.02778468461524,-65.78386702354375,-74.02778468461526,-76.37279682066605
11.79999999999999,11.8,-78.43275344174849,-68.0179834903246,-78.4327534417485,-80.81087148740058
11.99999999999999,12.0,-74.25827616691554,-66.6707318851686,-74.25827616691555,-75.66883751416312
12.199999999999989,12.200000000000001,-76.40262017510742,-65.64035049630888,-73.40262017510743,-75.84497058816336
12.399999999999988,12.4,-73.23923163958176,-62.30025531046368,-74.23923163958176,-72.71272522111883
12.599999999999987,12.600000000000001,-74.6031003575372,-61.485404722890465,-72.6031003575372,-73.10709951305235
12.799999999999986,12.8,-75.85531632293417,-67.55685605159785,-78.85531632293419,-81.3891917232757
12.999999999999986,13.0,-76.9572631751802,-71.47595892422228,-77.9572631751802,-83.5203937172796
13.199999999999985,13.200000000000001,-70.39565261798556,-63.729389631646775,-72.39565261798558,-74.98742538383752
13.399999999999984,13.4,-80.33176086753868,-73.47838750726213,-80.33176086753868,-84.95157108147374
13.599999999999984,13.600000000000001,-77.60789379159027,-71.56521999319139,-79.60789379159027,-85.25514477588686
13.799999999999983,13.8,-75.78964767097813,-67.55544332471592,-74.78964767097813,-81.46375079986083
13.999999999999982,14.0,-79.76459617937958,-71.3365894283729,-80.76459617937958,-85.46497083145255
14.199999999999982,14.200000000000001,-72.33425744196254,-59.7101328940486,-72.33425744196254,-76.06033095112713
14.39999999999998,14.4,-79.99163190382835,-70.16902875158453,-79.99163190382836,-78.74283950873546
14.59999999999998,14.600000000000001,-85.62818201182455,-72.6046920550629,-85.62818201182456,-84.40396680391223
14.79999999999998,14.8,-79.69029644278073,-67.4634620073772,-80.69029644278073,-79.49010931294892
14.999999999999979,15.0,-82.71228134305285,-72.2795930894831,-79.71228134305285,-82.53558092702683
15.199999999999978,15.200000000000001,-77.11947703381016,-68.47837164822843,-76.11947703381017,-83.96572965624516
15.399999999999977,15.4,-77.0981604046282,-65.2460181647395,-77.0981604046282,-77.96684002200757
15.599999999999977,15.600000000000001,-75.96207693106325,-63.89621913839663,-75.96207693106325,-76.85266507344286
15.799999999999976,15.8,-72.97288820436405,-61.690574473849615,-73.97288820436408,-78.8848739160156
15.999999999999975,16.0,-72.45097681409526,-65.94940221107282,-73.45097681409526,-80.38385659310084
16.199999999999974,16.2,-77.4584983921146,-65.73479040604991,-74.4584983921146,-80.41177612896563
16.399999999999974,16.400000000000002,-72.71430487420962,-60.76552021745511,-73.71430487420963,-78.68749178946152
16.599999999999973,16.6,-78.94030398312464,-66.76342520202668,-73.94030398312465,-79.93291856415985
16.799999999999972,16.8,-72.94245788561516,-63.5343897701258,-75.94245788561516,-77.9540258225657
16.99999999999997,17.0,-74.10547958055888,-61.46304535724586,-71.10547958055888,-76.1355337014398
17.19999999999997,17.2,-78.50099674032622,-68.62093403227327,-79.50099674032622,-84.54907694543013
17.39999999999997,17.400000000000002,-78.24702802589111,-60.12598456142696,-74.24702802589111,-79.31268122149423
17.59999999999997,17.6,-76.58516122519924,-67.21969027566631,-79.58516122519926,-81.66794125662803
17.79999999999997,17.8,-73.78738282513712,-62.17393834998926,-72.78738282513713,-80.8868504092442
17.999999999999968,18.0,-72.4543136902272,-62.58924516560335,-71.4543136902272,-75.57003634732479
18.199999999999967,18.2,-74.94477854803696,-61.824325452565006,-77.94477854803698,-78.07633053333443
18.399999999999967,18.400000000000002,-74.48889314304779,-57.109179071957094,-76.48889314304779,-77.63585537764014
18.599999999999966,18.6,-75.14967292831463,-62.50669930393653,-76.14967292831466,-77.31163292976717
18.799999999999965,18.8,-74.8231549234252,-60.912794266792886,-76.82315492342522,-81.99970673599887
18.999999999999964,19.0,-73.884912074232,-62.702900798703894,-75.88491207423202,-77.0756561987932
19.199999999999964,19.200000000000003,-80.21824914905143,-63.760179832610575,-78.21824914905145,-82.42279247270875
19.399999999999963,19.400000000000002,-74.64269238065273,-59.904005468711766,-75.64269238065276,-75.8606481061625
19.599999999999962,19.6,-76.35502365264949,-64.33099853772893,-77.35502365264949,-84.58601122763073
19.79999999999996,19.8,-77.39240724298942,-58.07815266144125,-72.39240724298942,-81.63605228898776
19.99999999999996,20.0,-79.50798282240987,-61.89842650131111,-82.5079828224099,-84.76391706384918
20.19999999999996,20.200000000000003,-74.16586312590721,-57.25574060521517,-77.16586312590724,-80.43372431896647
20.39999999999996,20.400000000000002,-79.90076360863927,-62.68460615451871,-77.90076360863928,-85.18019547009118
20.59999999999996,20.6,-81.71011124954619,-62.18223276425827,-76.7101112495462,-85.00076338559288
20.799999999999958,20.8,-73.64590571272154,-58.80038853437721,-77.64590571272157,-81.94743354786189
20.999999999999957,21.0,-78.34635693712171,-57.17703640867483,-77.34635693712173,-80.65842164308337
21.199999999999957,21.200000000000003,-73.73453415390212,-50.2349818246635,-73.73453415390212,-74.05680257867057
21.399999999999956,21.400000000000002,-79.74146815671395,-62.90497346101262,-79.74146815671395,-88.07361275368976
21.599999999999955,21.6,-78.62086412755936,-58.44041436348393,-76.62086412755936,-81.96256288487338
21.799999999999955,21.8,-75.83734721031583,-55.30560561616029,-75.83734721031584,-80.18828358033177
21.999999999999954,22.0,-82.62602855414748,-63.735310250553184,-84.6260285541475,-84.98589138317938
22.199999999999953,22.200000000000003,-71.92022795726062,-52.66247348822728,-71.92022795726065,-80.28871141553222
22.399999999999952,22.400000000000002,-73.13292304893103,-53.49966921379863,-78.13292304893105,-80.50972656080283
22.59999999999995,22.6,-83.01636732000588,-58.998714939869394,-81.01636732000591,-83.40119549449474
22.79999999999995,22.8,-75.82016415791242,-53.40874236208539,-77.82016415791243,-80.21272671952724
22.99999999999995,23.0,-72.18718661102594,-51.372113160070526,-74.18718661102595,-78.58719833094227
23.19999999999995,23.200000000000003,-80.10963961590082,-53.88047669481677,-76.10963961590083,-84.51682024349624
23.39999999999995,23.400000000000002,-72.68188896387404,-50.027593779032685,-73.68188896387407,-80.0959631586447
23.599999999999948,23.6,-81.24916644568849,-58.15803583786601,-80.24916644568852,-84.66986370956697
23.799999999999947,23.8,-76.44987452781838,-51.909482665916826,-79.4498745278184,-83.87692913791147
23.999999999999947,24.0,-79.85889874918614,-50.85602678807652,-78.85889874918615,-80.29204969095052
24.199999999999946,24.200000000000003,-79.18113357475984,-55.701689937231514,-81.18113357475985,-81.62012447563254
24.399999999999945,24.400000000000002,-73.97766326296131,-49.006592928336616,-73.97766326296134,-78.42224232646107
24.599999999999945,24.6,-73.53814543097175,-49.05932626611097,-75.53814543097178,-76.98806537128651
24.799999999999944,24.8,-78.97205486824402,-54.968178599839774,-79.97205486824403,-84.42707284531879
24.999999999999943,25.0,-78.65680385438296,-50.10923872690632,-78.65680385438299,-80.1166814095217
25.199999999999942,25.200000000000003,-75.52052110380772,-48.409152557516194,-74.52052110380774,-78.98502409580165
25.39999999999994,25.400000000000002,-73.49949004518854,-47.802534831374416,-75.49949004518855,-78.9683885869831
25.59999999999994,25.6,-81.32296741707137,-51.01675537103108,-76.32296741707137,-83.79603581298255
25.79999999999994,25.8,-79.34522739911665,-49.40394351340236,-78.34522739911668,-79.82224408260737
25.99999999999994,26.0,-82.30955578158924,-51.70493311752242,-82.30955578158927,-85.7903032536151
26.19999999999994,26.200000000000003,-81.39867959061905,-46.09963072380718,-77.39867959061905,-82.88294435855248
26.399999999999938,26.400000000000002,-78.03112054673484,-49.00329135130266,-82.03112054673485,-84.51869306387584
26.599999999999937,26.6,-82.03772049239711,-48.2429446617992,-82.03772049239713,-82.52839509807801
26.799999999999937,26.8,-81.31570914840891,-46.711334213184585,-80.31570914840894,-86.80928400869996
26.999999999999936,27.0,-80.86994675072664,-45.407991367401785,-79.86994675072665,-84.36622379974891
27.199999999999935,27.200000000000003,-80.59210232064986,-46.218188480447836,-77.59210232064987,-81.09088720250071
27.399999999999935,27.400000000000002,-78.52805321091869,-47.1800328062959,-81.52805321091871,-88.02915522221504
27.599999999999934,27.6,-77.57460401749881,-41.180761916031955,-74.57460401749884,-80.07783605054259
27.799999999999933,27.8,-79.20003399511856,-41.6766906503931,-78.20003399511857,-84.70521248168819
27.999999999999932,28.0,-85.26398294288015,-45.512222668959396,-83.26398294288018,-84.77092779865151
28.199999999999932,28.200000000000003,-75.619977680751,-35.52106363616524,-75.619977680751,-80.12851225035057
28.39999999999993,28.400000000000002,-79.34366252169933,-39.75240518327497,-81.34366252169933,-82.85361352439189
28.59999999999993,28.6,-76.83283638863345,-33.56762859888871,-77.83283638863348,-83.34403386464639
28.79999999999993,28.8,-80.35162020733618,-38.17873919041381,-79.35162020733621,-88.86389746482139
28.99999999999993,29.0,-78.65216081715212,-29.259510508096497,-79.65216081715214,-82.16535437978696
29.19999999999993,29.200000000000003,-73.65378244860479,-25.603366486084656,-74.65378244860482,-80.16773200383226
29.399999999999928,29.400000000000002,-80.62410012138929,-22.256080697869656,-75.6241001213893,-83.13864846929775
29.599999999999927,29.6,-78.89952270559183,-22.104385904634352,-79.89952270559185,-83.41451570843388
29.799999999999926,29.8,-72.84157883068144,-6.34769833294369,-70.84157883068144,-76.35686536303149
0,30.0,-65.43817669630971,-62.43817669630972,-76.90533216294126,-73.90533216294126
0.2,29.8,-70.65061540367783,-68.47748939736483,-81.97880482632364,-81.01371035543798
0.4,29.6,-69.53736616807606,-72.19116002574869,-79.72642611776828,-81.79660936623416
0.6000000000000001,29.400000000000002,-70.6420203753908,-66.1228105821303,-80.6918005456779,-76.79763640564508
0.8,29.200000000000003,-67.9853911760169,-72.29328489623713,-80.89575379946383,-78.03761986412839
1.0,29.000000000000004,-71.57349159369885,-70.70862676769507,-79.34431087469378,-79.5225874369903
1.2,28.800000000000004,-69.9439497708995,-68.90649524309374,-82.57511133464142,-84.79018138548774
1.4,28.600000000000005,-66.21059554986022,-65.0007512283518,-77.70199590737207,-73.95424513346042
1.5999999999999999,28.400000000000006,-69.19246696022232,-65.81046400716279,-79.54401298920878,-80.83382977033777
1.7999999999999998,28.200000000000006,-65.39133411451168,-65.83743516673071,-76.60294255585754,-74.93071796179886
1.9999999999999998,28.000000000000007,-64.02067203404994,-67.29517145326464,-74.09226900373451,-73.45839679062861
2.1999999999999997,27.800000000000008,-72.24007841614866,-70.34330256799095,-76.17159893233402,-81.57647553860903
2.4,27.60000000000001,-67.19680082075648,-67.12910838175362,-78.98818834579207,-78.43221288760007
2.6,27.40000000000001,-69.15646575933611,-66.91824805087532,-78.8076717564089,-76.29124602257389
2.8000000000000003,27.20000000000001,-74.11634905848447,-72.70803040668562,-83.62733256263277,-80.15086100910452
3.0000000000000004,27.00000000000001,-74.63689036854882,-69.05892848885834,-83.00761757174888,-80.57150731555684
3.2000000000000006,26.80000000000001,-76.45168905718116,-73.70457546238565,-86.68213290720763,-85.28679371990945
3.400000000000001,26.600000000000012,-70.90120064628087,-64.98546107651957,-79.99134045903686,-80.63718475965548
3.600000000000001,26.400000000000013,-69.11449697017558,-63.03069184340868,-73.06431805518324,-75.75176090262697
3.800000000000001,26.200000000000014,-73.6298164320676,-66.37854131333016,-77.43930973080727,-79.16876881576717
4.000000000000001,26.000000000000014,-69.17968744659235,-70.76157353423254,-76.84884918337626,-82.62074481969496
4.200000000000001,25.800000000000015,-70.496875031562,-62.91258965852825,-77.02570637662777,-75.84046149213398
4.400000000000001,25.600000000000016,-72.7150888319972,-68.96533598010035,-77.10359557650656,-81.96163570330953
4.600000000000001,25.400000000000016,-71.0907807030795,-64.17630152801493,-77.33897294570907,-75.24072620994698
4.800000000000002,25.200000000000017,-67.6157809740189,-64.53735433878899,-76.7236728188311,-76.66956992986772
5.000000000000002,25.000000000000018,-76.86088767127399,-70.61933068550576,-82.82849693655969,-82.81897117562313
5.200000000000002,24.80000000000002,-73.94405297882894,-70.5402215413328,-80.77140091661606,-82.80688812487372
5.400000000000002,24.60000000000002,-76.10386861508107,-69.53865795684838,-81.79097964100764,-81.87191820707122
5.600000000000002,24.40000000000002,-71.94504756882854,-70.21939279351635,-76.49194900208285,-81.61877984893714
5.8000000000000025,24.20000000000002,-75.61968160642246,-68.73455822522624,-82.02640341945808,-83.1995699908073
6.000000000000003,24.00000000000002,-72.43404209541706,-71.39046655308603,-78.70061667315558,-78.92056491918098
6.200000000000003,23.800000000000022,-70.38845550209425,-68.1874856907015,-76.51491741033412,-78.78209577285583
6.400000000000003,23.600000000000023,-70.9585943857867,-62.601330142727875,-77.94498014854248,-78.25983954557942
6.600000000000003,23.400000000000023,-71.39515908315376,-65.88274266971668,-74.24150696865637,-78.60450077837717
6.800000000000003,23.200000000000024,-73.44151685745504,-68.77513341417774,-79.14786667254981,-76.55945071660739
7.0000000000000036,23.000000000000025,-71.84531910112007,-67.02619707603978,-77.41171199380574,-78.87234452004866
7.200000000000004,22.800000000000026,-74.16545729012948,-67.1948688359213,-81.59193555998837,-83.10207722454138
7.400000000000004,22.600000000000026,-75.43345991871018,-72.3127212546228,-81.72006683498608,-83.28018068369197
7.600000000000004,22.400000000000027,-70.74540848473536,-66.47588021915512,-77.89218811182282,-79.50273956103776
7.800000000000004,22.200000000000028,-78.47149512632433,-72.05458253573971,-79.47849215643978,-81.13994897317389
8.000000000000004,22.00000000000003,-72.64436319211056,-65.08151645220849,-75.51162278492286,-74.22445506631719
8.200000000000003,21.80000000000003,-81.08687147505078,-71.37958583965698,-85.81443910405537,-85.57911925618666
8.400000000000002,21.60000000000003,-71.03969094298415,-67.18950686656288,-74.62761224841235,-78.44461496441622
8.600000000000001,21.40000000000003,-71.809415643785,-67.81791884324264,-78.25773629184675,-82.12753852934941
8.8,21.20000000000003,-73.16484804675245,-64.03366949834411,-74.47361359501774,-79.39669455286653
9.0,21.000000000000032,-72.93147589662765,-66.6622917638507,-79.10073166535868,-80.07757275964062
9.2,20.800000000000033,-70.82067384314078,-64.41520533161349,-70.850464792394,-73.88154963173152
9.399999999999999,20.600000000000033,-74.7645324655026,-67.22454560097215,-78.65490307782619,-82.74071743793836
9.599999999999998,20.400000000000034,-69.4647993335041,-60.79210465930898,-72.21579350206365,-77.35682529958105
9.799999999999997,20.200000000000035,-72.22566495569268,-67.42211714621652,-75.83732587766363,-76.03406514318412
9.999999999999996,20.000000000000036,-66.03816817374582,-61.105665560650124,-72.51053824881919,-71.76347709919128
10.199999999999996,19.800000000000036,-71.4493636238916,-66.38984763219725,-76.7824843577443,-76.09211696756438
10.399999999999995,19.600000000000037,-70.11872166973347,-61.93417616114092,-74.31263358232226,-77.67945615463097
10.599999999999994,19.400000000000038,-81.29557048524542,-67.98802100643717,-81.35031302378947,-82.77482375995189
10.799999999999994,19.20000000000004,-76.77442755097712,-68.34594048503362,-74.69003900750002,-78.17273807625364
10.999999999999993,19.00000000000004,-69.0071561336156,-61.45983775309669,-76.78367356692426,-77.32506307257778
11.199999999999992,18.80000000000004,-79.71314249449323,-69.04913791518833,-83.35060165647708,-80.95118560624219
11.399999999999991,18.60000000000004,-71.42303588888394,-62.644527923714186,-78.92147115502361,-80.58175542546108
11.59999999999999,18.40000000000004,-68.8388443231008,-64.94805223616194,-75.19828862708157,-74.91878092964203
11.79999999999999,18.200000000000042,-77.46262622666337,-70.46180438792626,-76.6831109989944,-83.46432084463297
11.99999999999999,18.000000000000043,-78.5071090116352,-67.39854545336803,-76.58866412218141,-79.43110278502452
12.199999999999989,17.800000000000043,-75.31030025826215,-66.09631513479923,-79.25295396260098,-83.1571344426424
12.399999999999988,17.600000000000044,-71.17131468937589,-61.85425864242985,-69.97509357889689,-75.94153056369905
12.599999999999987,17.400000000000045,-77.52992664893162,-65.1121790812218,-78.19485560460257,-80.22406542997751
12.799999999999986,17.200000000000045,-76.43256945820015,-61.91653671874631,-73.95867160792848,-78.05117221757219
12.999999999999986,17.000000000000046,-70.3913933721028,-60.779506857102874,-72.77869005162644,-73.93500095567823
13.199999999999985,16.800000000000047,-73.5082008836657,-67.80291505743588,-75.7567116009133,-79.97735383341094
13.399999999999984,16.600000000000048,-74.18755785368042,-65.39134819467645,-73.29730025654527,-77.582796331745
13.599999999999984,16.40000000000005,-70.94350531173443,-63.05886618919193,-73.91449515921254,-77.26536902674111
13.799999999999983,16.20000000000005,-79.52518863850382,-68.5546311257248,-81.35743977515104,-81.77421677395613
13.999999999999982,16.00000000000005,-75.55241633518185,-61.498465965949855,-74.24594066885035,-80.7291474799127
14.199999999999982,15.80000000000005,-77.17279065419007,-67.03798512921277,-77.72759813700955,-80.27776273478
14.39999999999998,15.600000000000051,-73.78933639195967,-64.57622324260842,-76.20543500453354,-77.82308660705462
14.59999999999998,15.400000000000052,-78.35920062361886,-68.07033484055842,-75.63659636241063,-80.3222653800817
14.79999999999998,15.200000000000053,-77.46544270567658,-66.10338434024732,-73.60413957356702,-79.35835755650895
14.999999999999979,15.000000000000053,-75.3684264181463,-64.93573816457652,-77.36842641814631,-80.19172600212028
15.199999999999978,14.800000000000054,-81.85676649593086,-70.35601126261119,-82.71806962804047,-84.61098447887281
15.399999999999977,14.600000000000055,-71.31528713869571,-60.74902561684351,-72.03789139990398,-77.0009561563668
15.599999999999977,14.400000000000055,-83.93860502763837,-76.3093932657133,-82.52250641506456,-85.55625663015948
15.799999999999976,14.200000000000056,-71.69155274005378,-63.001939732257,-73.13674525723434,-76.24171733782424
15.999999999999975,14.000000000000057,-76.34022067644467,-63.5927459735442,-76.64669634277622,-76.82342748750705
16.199999999999974,13.800000000000058,-77.35820787664805,-62.55539922722183,-77.52595674000091,-77.77498487545317
16.399999999999974,13.600000000000058,-78.98485058092609,-70.1292216109055,-77.01386073344804,-83.3357244484547
16.599999999999973,13.400000000000059,-72.88027022479751,-60.9743181629287,-71.7705278219327,-76.16576629999726
16.799999999999972,13.20000000000006,-72.52390079223356,-64.57010424875617,-70.275390074986,-74.74454302473123
16.99999999999997,13.00000000000006,-78.38676403150255,-66.38758083697903,-76.99946735197895,-78.54307493555437
17.19999999999997,12.800000000000061,-81.67412548815204,-69.6319905989699,-78.14802333842377,-83.76662609779578
17.39999999999997,12.600000000000062,-73.60505498483835,-61.5223784614576,-73.94012602916746,-74.63426481021332
17.59999999999997,12.400000000000063,-70.95935822955828,-60.83852329309124,-74.15557934003733,-74.92579521436046
17.79999999999997,12.200000000000063,-75.92184764035999,-64.76520881255824,-78.9791939360212,-81.82602812040143
17.999999999999968,12.000000000000064,-74.36452087132366,-59.174402202510294,-73.2829657607775,-77.2069595341668
18.199999999999967,11.800000000000065,-74.53889483864725,-66.31758822757914,-74.31841006631628,-79.32010468428585
18.399999999999967,11.600000000000065,-74.51388638957066,-65.26364999865105,-74.15444208558996,-79.23437869213114
18.599999999999966,11.400000000000066,-73.94616688406057,-64.66922365275116,-72.44773161792097,-78.60645115449807
18.799999999999965,11.200000000000067,-76.74074570896013,-64.43928196767138,-71.1032865469763,-79.34132965872524
18.999999999999964,11.000000000000068,-78.41819251250342,-63.09435669867587,-70.64167507919481,-80.95958201815696
19.199999999999964,10.800000000000068,-77.47874840197949,-64.13464987951312,-73.56313694545665,-78.96144747073313
19.399999999999963,10.600000000000069,-78.46519032097211,-64.10289830361984,-71.41044778242812,-75.88970105713456
19.599999999999962,10.40000000000007,-74.22418143816671,-66.84572401698537,-72.03026952557798,-78.59100401047544
19.79999999999996,10.20000000000007,-78.9085662091109,-66.51592948356384,-76.57544547525826,-79.21819881893101
19.99999999999996,10.000000000000071,-75.42686213589738,-68.02198944772833,-72.95449206082407,-79.6798009862695
20.19999999999996,9.800000000000072,-76.99784514564433,-64.58263641419724,-72.38618422367342,-77.19458441116484
20.39999999999996,9.600000000000072,-79.34452814833912,-63.92083930558448,-75.59353397977964,-82.48555994585654
20.59999999999996,9.400000000000073,-77.09877832266355,-69.66842084580952,-76.20840771034,-82.18459268277573
20.799999999999958,9.200000000000074,-73.78435789293977,-63.34909843215924,-70.75456694368661,-78.8154427322773
20.999999999999957,9.000000000000075,-82.71403768610534,-66.27559778459738,-78.54478191737437,-83.69087878038731
21.199999999999957,8.800000000000075,-80.18440888360603,-69.74446478693238,-78.8756433353408,-81.10748984145484
21.399999999999956,8.600000000000076,-76.28534987723751,-64.84553242863339,-73.83702922917581,-76.15515211474019
21.599999999999955,8.400000000000077,-74.92769166339313,-65.48958628154367,-70.339770357965,-75.74469437939702
21.799999999999955,8.200000000000077,-77.7632977707234,-65.32844450632501,-77.03573014171886,-81.52797792285472
21.999999999999954,8.000000000000078,-81.56337009777869,-66.13326376506433,-73.69611050496644,-79.27620237917303
22.199999999999953,7.800000000000079,-77.16220699586447,-63.73829737516439,-73.15520996574907,-80.82366381259858
22.399999999999952,7.60000000000008,-77.55953026088774,-68.14322236822005,-72.41275063380034,-81.1700817101027
22.59999999999995,7.40000000000008,-78.92824187439459,-67.52089629403127,-69.64163495811873,-77.48835572310048
22.79999999999995,7.200000000000081,-77.80917435512083,-63.41210763105376,-71.382696085262,-76.31931601967385
22.99999999999995,7.000000000000082,-77.3317677469598,-64.94625282919384,-72.76537485427419,-78.79240027320274
23.19999999999995,6.800000000000082,-75.91841035763204,-61.54567709925996,-70.2120605425373,-74.32999440168962
23.39999999999995,6.600000000000083,-73.91427150607969,-58.55550720714,-64.06792362057713,-74.27726531580052
23.599999999999948,6.400000000000084,-80.74206105011788,-72.39841104430329,-73.75567528736215,-84.05692044715485
23.799999999999947,6.2000000000000846,-74.61475652146063,-63.28732480182799,-72.4882946132208,-79.88193488398234
23.999999999999947,6.000000000000085,-77.41257798714894,-67.10242786707938,-75.14600340941045,-82.63252623317435
24.199999999999946,5.800000000000086,-78.18838664932163,-70.89654145508977,-74.78166483628607,-81.36155322067088
24.399999999999945,5.600000000000087,-81.47363634116901,-65.20108013260251,-73.92673490791478,-81.60046718802332
24.599999999999945,5.400000000000087,-77.1306087368152,-66.87828705265593,-74.44349771088868,-83.2115473028788
24.799999999999944,5.200000000000088,-73.38115253767467,-62.14997316239139,-65.55380459988758,-75.41663974593234
24.999999999999943,5.000000000000089,-76.52787797751216,-69.3187117264582,-69.56026871222652,-79.51835221657562
25.199999999999942,4.8000000000000895,-78.3038724424579,-63.11755396241576,-70.19598059764577,-76.24976955349454
