X,Y,RSS1,RSS2,RSS3,RSS4
30,24.20000000000002,-77.5310293609962,-48.22974594414134,-73.14633142412907,-81.35636853983848
30,24.00000000000002,-76.60940344413068,-49.7380482800111,-80.17234295898771,-85.40889348275672
30,23.800000000000022,-75.6110476437278,-49.15547887254827,-77.12130664988837,-78.38455699513493
30,23.600000000000023,-81.17558401202982,-50.122534741318674,-79.63284351208193,-82.92298173657454
30,23.400000000000023,-78.96858837622057,-50.305587224189814,-78.37252832951431,-80.68974415306685
30,23.200000000000024,-83.2736933439412,-55.988994324430635,-82.62399266005733,-88.96847748246003
30,23.000000000000025,-76.80224770909533,-49.884768124761045,-74.09858424102333,-79.47053116021414
30,22.800000000000026,-88.09049344510547,-58.52975867751478,-86.33254398212517,-89.73214781260569
30,22.600000000000026,-82.57470730060022,-54.36080156594358,-81.76214756086095,-89.189604852361
30,22.400000000000027,-75.71367268663747,-48.83719497268306,-74.84617730942884,-81.30168636582403
30,22.200000000000028,-74.39150510517203,-51.843529625660295,-75.46874764288019,-77.95250854136712
30,22.00000000000003,-79.45799114041158,-49.23003174257812,-76.47964405015487,-83.99185866068818
30,21.80000000000003,-76.74457804674655,-47.82855609018132,-74.71031268168419,-78.25118468668025
30,21.60000000000003,-77.92770017235267,-53.31591546618154,-77.83718677266026,-85.40692168697225
30,21.40000000000003,-77.27544229341575,-49.96054673638058,-77.12834997692107,-79.72715516809035
30,21.20000000000003,-76.3182832132325,-55.29325682968117,-74.11427996570542,-81.74236467449374
30,21.000000000000032,-84.16134791639995,-58.41947702210402,-79.90010058148938,-86.5576759426977
30,20.800000000000033,-77.55574668203599,-55.09060394843925,-75.23692095084773,-83.92420001442606
30,20.600000000000033,-81.7216783141716,-55.527104529196045,-75.34493871447998,-80.0621364669342
30,20.400000000000034,-83.34044670612361,-57.41053405487937,-75.90545659121021,-83.65278997731086
30,20.200000000000035,-75.86371604611773,-54.19279275648363,-77.37013758323023,-83.14782552802896
30,20.000000000000036,-77.88937265743964,-52.47198887407543,-73.33686681586373,-79.14513024702322
30,19.800000000000036,-78.0370055619494,-58.8679203283443,-77.42523210068653,-83.2642939711295
30,19.600000000000037,-78.6254529599941,-56.69962220204217,-75.95407041503789,-83.82415572592134
30,19.400000000000038,-82.91402341421673,-60.22658883086125,-80.18268908542065,-89.0840249094412
30,19.20000000000004,-74.83113972086215,-51.377418497842434,-71.0395096583909,-80.9723251634278
30,19.00000000000004,-82.09788634742664,-58.87336161931648,-80.24561533778359,-84.21014181088549
30,18.80000000000004,-77.04443950420996,-59.04475149794934,-78.1311810558331,-84.12765192755536
30,18.60000000000004,-76.03692429920997,-54.2578620993603,-72.0623306276281,-76.09098149672727
30,18.40000000000004,-83.36941364136302,-59.80690752349696,-81.33313565390466,-86.39420431239685
30,18.200000000000042,-80.625288511817,-60.275402795901414,-79.52697579186334,-82.62070225045402
30,18.000000000000043,-83.30411739978737,-58.16304378023086,-80.14341819056139,-83.27004470445314
30,17.800000000000043,-79.53733966415277,-60.60139097744911,-74.31390085203583,-80.47367194712217
30,17.600000000000044,-74.56974593536653,-55.83535033004525,-76.28321303273377,-77.47637553218611
30,17.400000000000045,-78.7068559197168,-61.1705513966719,-76.35687304728289,-81.58367609853865
30,17.200000000000045,-73.36436576008641,-55.0227950543463,-68.95057562875225,-78.2112707309121
30,17.000000000000046,-76.83983426548444,-57.68974004315698,-74.36187815767609,-82.65671918931854
30,16.800000000000047,-81.85849459597507,-63.89671494248846,-75.3160123464654,-81.6452555938869
30,16.600000000000048,-78.02386118435548,-57.24732536225328,-75.41649116055909,-83.78039534644857
30,16.40000000000005,-79.57284996214982,-61.97857441861703,-80.90022904388158,-84.29905535643803
30,16.20000000000005,-76.5711008765694,-57.156185482589045,-70.83286443525668,-80.26687655775896
30,16.00000000000005,-77.26981241694786,-60.03143692153895,-71.46559429428639,-81.93505843512447
30,15.80000000000005,-79.54757002800469,-61.48299071239081,-71.67700251404771,-80.182187437225
30,15.600000000000051,-85.01341644976337,-63.11996296758289,-80.07613026043367,-85.61730731655
30,15.400000000000052,-80.97627423804582,-60.251346628856545,-73.97189849205965,-82.54934164978535
30,15.200000000000053,-75.78553681353105,-57.22660267789508,-72.71369900872313,-75.32768488677405
30,15.000000000000053,-83.3586455909107,-62.96323741628253,-77.218971579949,-84.86977947957348
30,14.800000000000054,-78.92755687464138,-62.69326950213257,-75.71967084012007,-78.40758277810845
30,14.600000000000055,-80.07233998123452,-61.99682820410211,-75.7958644101335,-82.52116515236146
30,14.400000000000055,-82.90435292427966,-65.98532920968876,-76.55890858177844,-81.32188567729574
30,14.200000000000056,-80.23579560088221,-59.471027927135616,-73.8210015035158,-82.62194531919194
30,14.000000000000057,-76.91544011676541,-63.3027499187779,-75.43091350490974,-83.27011726064893
30,13.800000000000058,-75.50674277749907,-60.04400299382936,-68.95209908717284,-79.82985889171056
30,13.600000000000058,-78.267030100285,-57.952163315527294,-71.64188293425467,-80.55849782154868
30,13.400000000000059,-83.20753042926937,-62.03850710605465,-76.51149152744381,-83.46726349367268
30,13.20000000000006,-78.47920914177453,-63.45404593704237,-75.71188835087533,-84.70712239205803
30,13.00000000000006,-77.90183245550553,-64.01859061608383,-73.0628376979985,-80.09784184824909
30,12.800000000000061,-79.53285882314252,-61.789642656019154,-70.62179606541609,-79.69688143584746
30,12.600000000000062,-76.71238088841693,-59.107336301405304,-73.72885410819188,-78.84433492648353
30,12.400000000000063,-80.18135823039808,-62.71267133919185,-72.12496938335357,-82.28116303399845
30,12.200000000000063,-81.21529201012703,-63.88118780800911,-73.08564099572702,-82.28286806097283
30,12.000000000000064,-79.14968939134398,-62.94843047806388,-73.9463740178473,-84.18495831934847
30,11.800000000000065,-76.26477848273888,-64.19466384930249,-71.98739443137688,-78.26766307257341
30,11.600000000000065,-81.30360800460582,-67.36297187093393,-80.95174879290975,-85.27403220215015
30,11.400000000000066,-79.4381971841904,-63.62540788679877,-75.01145412845149,-81.37608610287687
30,11.200000000000067,-82.98400327467611,-66.29746220171148,-78.48196545151957,-82.88928320172714
30,11.000000000000068,-79.72089230918301,-63.15903288031794,-72.14314651623772,-81.59349071174195
30,10.800000000000068,-82.37324296090645,-67.93452964975204,-74.7193736765509,-84.2130884920615
30,10.600000000000069,-76.68734046092011,-61.37026785776026,-71.95692980308489,-76.49436296562094
30,10.40000000000007,-83.76622195362117,-70.56931386640693,-78.95884963762776,-89.54035247448849
30,10.20000000000007,-74.23752412533213,-61.1593327169991,-69.35276742074689,-73.97869490835956
30,10.000000000000071,-76.55140695208452,-64.5905119123731,-71.58884063856651,-81.25955145223308
30,9.800000000000072,-75.99951874483259,-61.154526494898676,-72.95871506695303,-80.6745716315173
30,9.600000000000072,-80.19080233199286,-62.46034526019743,-72.07133095300325,-80.83269949446152
30,9.400000000000073,-77.35016392069245,-64.73289964805255,-73.15159187521807,-79.95884247329663
30,9.200000000000074,-76.29937225162378,-63.79398292549479,-75.02126389725808,-79.8747705389816
30,9.000000000000075,-76.51137735008726,-62.116568964728295,-69.1532943178624,-78.05343495213816
30,8.800000000000075,-79.71507252285531,-68.42957426560585,-76.27657366656305,-82.22373025980676
30,8.600000000000076,-80.21492786858526,-64.0374914904524,-71.69556921292155,-79.6901278057511
30,8.400000000000077,-79.05694766303175,-61.98634687255439,-70.45628235053786,-80.49863311556233
30,8.200000000000077,-77.28346628838074,-64.31849616769946,-70.60104452515264,-79.6915818258849
30,8.000000000000078,-78.48665314139282,-67.62612958351247,-71.72202214152969,-82.86114459245131
30,7.800000000000079,-79.59500145855057,-64.83776062483766,-74.74770538731242,-82.93581591512145
30,7.60000000000008,-82.16720653135064,-64.51210432835884,-76.23678644699424,-82.47429235306623
30,7.40000000000008,-77.43304584016907,-64.87895741493432,-73.41903963442986,-81.70635265852444
30,7.200000000000081,-78.73154843065333,-68.27736768364541,-72.63349076784078,-79.97102715308674
30,7.000000000000082,-76.97460563919708,-65.61924475415682,-70.79202789386899,-79.18020845306198
30,6.800000000000082,-85.18387188530099,-69.92626087523244,-74.91630207848189,-82.35555226172984
30,6.600000000000083,-82.09995542316838,-66.93904169179235,-74.74691815707536,-79.23766812082809
30,6.400000000000084,-83.7320974912628,-74.66684540927412,-77.29311388250152,-86.83579856000215
30,6.2000000000000846,-85.19273352147054,-68.22212401697399,-73.6673211326624,-84.26238030585928
30,6.000000000000085,-82.8828616339492,-67.005891796481,-75.27053440374975,-79.91841277670925
30,5.800000000000086,-80.242117795241,-70.45780049281133,-72.54238596670794,-85.24353324056923
30,5.600000000000087,-81.6489739458615,-69.95633745448247,-69.86134399312957,-79.61621494264496
30,5.400000000000087,-84.4650517554688,-70.8631394006573,-76.5890263086871,-85.39808086039147
30,5.200000000000088,-83.36782666820004,-66.85569647797071,-75.40290443668609,-85.26660774874215
30,5.000000000000089,-73.05707717722387,-61.633801546109915,-68.00275287078685,-76.92157541455302
30,4.8000000000000895,-86.3304729767778,-74.99513834043995,-79.18623722516202,-84.16065486853252
30,4.60000000000009,-86.11755864838526,-71.8692651683898,-76.88289791878282,-86.91339201135072
30,4.400000000000091,-75.62012156277912,-66.45798282114566,-70.29451807535956,-80.38157553545521
30,4.200000000000092,-83.56293140613047,-67.48607410926867,-75.14586304753266,-81.28997645119233
30,4.000000000000092,-80.51775207565275,-65.52531576732503,-71.00869231038274,-78.21035998230363
30,3.800000000000093,-75.94447859031278,-68.03561537327656,-69.34289636998945,-78.60262247652967
30,3.600000000000094,-77.69640030301487,-68.87027456901353,-69.00175997340233,-78.32005461768645
30,3.4000000000000945,-81.87915193967375,-66.13494010746106,-73.09091314543863,-82.46829246463122
30,3.200000000000095,-83.79465320373252,-74.13154346482862,-75.9122707908604,-86.34925705567294
30,3.000000000000096,-82.49210358576543,-71.90929565765673,-71.51502750156962,-80.01214921806807
30,2.8000000000000966,-78.40406460628174,-64.90076949278904,-67.3317397969343,-79.889531810717
30,2.6000000000000973,-79.70055030015492,-68.27599005870712,-70.53241660566773,-77.15142020848639
30,2.400000000000098,-79.2268940433762,-64.88030155893748,-70.96238608995685,-77.6431491288555
30,2.2000000000000988,-79.63179208788041,-69.36241085329021,-71.27033917758503,-81.01341616663507
30,2.0000000000000995,-78.744246387875,-67.55133029037063,-71.28527238547719,-76.0912246201894
30,1.8000000000001002,-81.20799559634898,-72.09080871005003,-70.650918813341,-79.52031448783836
30,1.600000000000101,-76.20024835906644,-63.158064743209835,-67.54448143470536,-78.47789576174408
30,1.4000000000001016,-81.16355492631585,-73.19565842903948,-71.4085047056244,-83.40652003955329
30,1.2000000000001023,-78.67653143747444,-67.78221550495536,-68.82159884610255,-80.88480480885508
30,1.000000000000103,-75.87426763116547,-67.05283512192693,-69.9188475470148,-77.04784115723135
30,0.8000000000001037,-81.72976757673021,-70.98053058093953,-67.67324869824034,-81.86863450362196
30,0.6000000000001044,-74.45756412530012,-66.77984378888655,-64.29932883629095,-79.56171904929033
30,0.40000000000010516,-80.8355040770087,-73.22863043043759,-74.57492830796943,-83.90494294492854
30,0.20000000000010587,-74.98297271866862,-66.4462845102146,-67.61942580437962,-78.01769282822778
30,1.0658141036401503e-13,-79.09588541206972,-66.62872994543812,-68.62872994543824,-74.09588541206975
30,-0.1999999999998927,-76.95457650097141,-67.55630947712316,-69.38316818295834,-75.91985639141227
30,-0.399999999999892,-80.42513314568588,-70.09511850872671,-72.74882063119504,-79.35569427776608
30,-0.5999999999998913,-79.9513885303153,-73.68899831731584,-70.16951326991163,-81.84723360632512
30,-0.7999999999998906,-87.81689506715414,-77.62150926177246,-76.92879114447182,-85.67802814026243
30,-0.9999999999998899,-77.44023552260386,-71.31124191238725,-67.44522948729956,-77.26666199653802
30,-1.1999999999998892,-77.13850170522012,-67.07529574246753,-65.03591240132052,-79.93022833383952
30,-1.3999999999998884,-73.76972406049182,-68.77170872656288,-63.55886244997814,-76.52675894725444
30,-1.5999999999998877,-82.50538626586922,-68.57197193883044,-67.18555524733509,-80.22773886319163
30,-1.799999999999887,-80.34347866703467,-69.47408299253722,-66.91397288924644,-81.03115977554532
