temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      752, 1652470889,  810497999, 52.007145,  0.000000,  1.000000,  1.195339,  0.710026,  0.979129,  0.000000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0,-41.000000,69.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0
      753, 1652470890,  809561967, 52.007145,  0.000000,  1.000000,  1.195315,  0.709830,  0.978628,  0.000000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0
      754, 1652470891,  810446023, 52.007927,  0.000000,  1.000000,  1.195304,  0.710600,  0.979043,  0.020000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      755, 1652470892,  809580087, 52.041409,  0.000000,  1.000000,  1.196228,  0.745334,  0.979260,  0.060000,  0.000000,  0.000000,-48.000000,62.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      756, 1652470893,  810070037, 52.102272,  0.000000,  1.000000,  1.195521,  0.816075,  0.979959,  0.060000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      757, 1652470894,  810698986, 52.161953,  0.000000,  1.000000,  1.195347,  0.881537,  0.979578,  0.060000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
      758, 1652470895,  808989048, 52.219761,  0.000000,  1.000000,  1.195782,  0.950470,  0.979013,  0.060000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      759, 1652470896,  810477972, 52.280018,  0.000000,  1.000000,  1.194887,  1.015967,  0.979241,  0.060000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      760, 1652470897,  809012889, 52.337288,  0.000000,  1.000000,  1.194465,  1.080042,  0.978613,  0.060000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-32.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
      761, 1652470898,  810621023, 52.399288,  0.000000,  1.000000,  1.193205,  1.151699,  0.977686,  0.060000,  0.000000,  0.000000,-49.000000,61.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-53.000000,57.000000,-256.000000, 1
