temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
     1060, 1652471317,  809834003, 71.706581,  0.000000,  1.000000,  1.193148,  0.741427,  0.977749,  0.000000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
     1061, 1652471318,  809763908, 71.706581,  0.000000,  1.000000,  1.193191,  0.741277,  0.977744,  0.010000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1062, 1652471319,  810462951, 71.720879,  0.000000,  1.000000,  1.192790,  0.754694,  0.977644,  0.030000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1063, 1652471320,  810463905, 71.756165,  0.000000,  1.000000,  1.191295,  0.796022,  0.978215,  0.050000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1064, 1652471321,  808913946, 71.811539,  0.000000,  1.000000,  1.188306,  0.858891,  0.978626,  0.060000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
     1065, 1652471322,  810566902, 71.870216,  0.000000,  1.000000,  1.184477,  0.922258,  0.978674,  0.070000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
     1066, 1652471323,  808881998, 71.941086,  0.000000,  1.000000,  1.180078,  1.008359,  0.977713,  0.070000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
     1067, 1652471324,  810595035, 72.010925,  0.000000,  1.000000,  1.176948,  1.076890,  0.978634,  0.070000,  0.000000,  0.000000,-41.000000,69.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1068, 1652471325,  809746026, 72.080231,  0.000000,  1.000000,  1.172097,  1.163842,  0.978593,  0.070000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-51.000000,59.000000,-256.000000, 1
     1069, 1652471326,  808953046, 72.151398,  0.000000,  1.000000,  1.167311,  1.241199,  0.978300,  0.070000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
     1070, 1652471327,  808998107, 72.218033,  0.000000,  1.000000,  1.164694,  1.320621,  0.982127,  0.070000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
     1071, 1652471328,  809005022, 72.288879,  0.000000,  1.000000,  1.164914,  1.399071,  0.982839,  0.070000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
     1072, 1652471329,  810581922, 72.365898,  0.000000,  1.000000,  1.164424,  1.490216,  0.982771,  0.080000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-29.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
     1073, 1652471330,  809170961, 72.448235,  0.000000,  1.000000,  1.163964,  1.586323,  0.983214,  0.080000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
     1074, 1652471331,  810945034, 72.525040,  0.000000,  1.000000,  1.163646,  1.669778,  0.982765,  0.080000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
     1075, 1652471332,  810450077, 72.549034,  0.000000,  1.000000,  1.163655,  1.707505,  0.982783,  0.000000,  0.000000, -0.100000,-43.000000,67.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
     1076, 1652471333,  809043884, 72.550095,  0.000000,  1.000000,  1.169107,  1.709194,  0.995269,  0.000000,  0.000000, -0.450000,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1077, 1652471334,  810631990, 72.549622,  0.000000,  1.000000,  1.183917,  1.706606,  0.989229,  0.000000,  0.000000, -0.600000,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1078, 1652471335,  809001922, 72.549889,  0.000000,  1.000000,  1.198676,  1.693080,  0.894627,  0.000000,  0.000000, -0.600000,-38.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
     1079, 1652471336,  810487985, 72.552635,  0.000000,  1.000000,  1.203253,  1.684652,  0.832665,  0.030000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1080, 1652471337,  810682058, 72.597755,  0.000000,  1.000000,  1.250721,  1.685674,  0.827794,  0.060000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
     1081, 1652471338,  809659004, 72.652443,  0.000000,  1.000000,  1.320969,  1.686891,  0.828756,  0.060000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
     1082, 1652471339,  810560941, 72.713799,  0.000000,  1.000000,  1.386924,  1.688329,  0.827173,  0.060000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
     1083, 1652471340,  808849096, 72.780449,  0.000000,  1.000000,  1.457687,  1.690478,  0.827272,  0.070000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
     1084, 1652471341,  810610055, 72.852173,  0.000000,  1.000000,  1.542927,  1.692112,  0.830999,  0.070000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1085, 1652471342,  810540914, 72.917694,  0.000000,  1.000000,  1.617311,  1.693913,  0.830449,  0.070000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
     1086, 1652471343,  809030055, 72.988632,  0.000000,  1.000000,  1.699341,  1.696018,  0.829281,  0.070000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
     1087, 1652471344,  810791969, 73.055237,  0.000000,  1.000000,  1.781243,  1.698283,  0.830843,  0.070000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1088, 1652471345,  808971881, 73.125969,  0.000000,  1.000000,  1.858303,  1.700103,  0.830454,  0.070000,  0.000000,  0.000000,-41.000000,69.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-32.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1
     1089, 1652471346,  810534954, 73.198387,  0.000000,  1.000000,  1.940291,  1.701292,  0.830783,  0.070000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
     1090, 1652471347,  810523986, 73.266594,  0.000000,  1.000000,  2.019715,  1.703373,  0.834047,  0.070000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
     1091, 1652471348,  809104919, 73.330429,  0.000000,  1.000000,  2.092390,  1.704190,  0.834676,  0.060000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-25.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1092, 1652471349,  810426950, 73.392174,  0.000000,  1.000000,  2.157033,  1.699187,  0.796933,  0.045000,  0.000000, -0.300000,-45.000000,65.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1093, 1652471350,  808931112, 73.434097,  0.000000,  1.000000,  2.207307,  1.676103,  0.699317,  0.040000,  0.000000, -0.400000,-44.000000,66.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
     1094, 1652471351,  810504913, 73.473251,  0.000000,  1.000000,  2.238921,  1.640306,  0.557166,  0.040000,  0.000000, -0.400000,-48.000000,62.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-29.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
     1095, 1652471352,  810472965, 73.513580,  0.000000,  1.000000,  2.255197,  1.591183,  0.367081,  0.040000,  0.000000, -0.400000,-43.000000,67.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
     1096, 1652471353,  810084104, 73.542038,  0.000000,  1.000000,  2.255857,  1.555011,  0.227307,  0.015000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1097, 1652471354,  810460090, 73.579277,  0.000000,  1.000000,  2.259084,  1.518719,  0.228212,  0.070000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-27.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1098, 1652471355,  808922052, 73.647240,  0.000000,  1.000000,  2.263948,  1.438921,  0.202501,  0.070000,  0.000000, -0.100000,-41.000000,69.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-29.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
     1099, 1652471356,  810530900, 73.712471,  0.000000,  1.000000,  2.263278,  1.358660,  0.180518,  0.080000,  0.000000,  0.000000,-36.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
     1100, 1652471357,  810596942, 73.798653,  0.000000,  1.000000,  2.262859,  1.269556,  0.184852,  0.090000,  0.000000,  0.000000,-41.000000,69.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-32.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1101, 1652471358,  809860944, 73.888039,  0.000000,  1.000000,  2.262522,  1.158928,  0.180432,  0.100000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
     1102, 1652471359,  810461044, 73.988052,  0.000000,  1.000000,  2.261318,  1.044142,  0.176860,  0.100000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
     1103, 1652471360,  809005022, 74.085403,  0.000000,  1.000000,  2.260738,  0.924933,  0.177301,  0.100000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
     1104, 1652471361,  810431957, 74.191689,  0.000000,  1.000000,  2.260643,  0.809326,  0.176352,  0.100000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
     1105, 1652471362,  810497045, 74.294937,  0.000000,  1.000000,  2.260297,  0.697797,  0.178293,  0.100000,  0.000000,  0.000000,-36.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
     1106, 1652471363,  809225082, 74.384613,  0.000000,  1.000000,  2.261314,  0.581709,  0.176184,  0.100000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
     1107, 1652471364,  810496091, 74.484444,  0.000000,  1.000000,  2.261286,  0.470207,  0.176477,  0.100000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1
     1108, 1652471365,  809643983, 74.587448,  0.000000,  1.000000,  2.262606,  0.346321,  0.179611,  0.100000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-31.000000,70.000000,-256.000000, 1
     1109, 1652471366,  810635089, 74.678436,  0.000000,  1.000000,  2.262140,  0.243307,  0.183065,  0.070000,  0.000000,  0.000000,-38.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-29.000000,70.000000,-256.000000, 1
     1110, 1652471367,  810437917, 74.749374,  0.000000,  1.000000,  2.258983,  0.160071,  0.154593,  0.040000,  0.000000, -0.100000,-38.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-26.000000,70.000000,-256.000000, 1
     1111, 1652471368,  809083938, 74.788177,  0.000000,  1.000000,  2.249209,  0.113855,  0.088254,  0.040000,  0.000000, -0.500000,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1
     1112, 1652471369,  810522079, 74.831047,  0.000000,  1.000000,  2.213502,  0.077250,  0.174089,  0.040000,  0.000000, -0.700000,-39.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
     1113, 1652471370,  809086084, 74.867943,  0.000000,  1.000000,  2.157678,  0.073437,  0.501663,  0.040000,  0.000000, -0.700000,-43.000000,67.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
     1114, 1652471371,  810456037, 74.909042,  0.000000,  1.000000,  2.112913,  0.106877,  0.769400,  0.000000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1
     1115, 1652471372,  809911966, 74.927498,  0.000000,  1.000000,  2.097731,  0.123146,  0.803903,  0.050000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
     1116, 1652471373,  809009075, 74.989235,  0.000000,  1.000000,  2.041874,  0.167767,  0.805023,  0.090000,  0.000000,  0.000000,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
     1117, 1652471374,  809825897, 75.091904,  0.000000,  1.000000,  1.944959,  0.247590,  0.801041,  0.110000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
     1118, 1652471375,  808908939, 75.201912,  0.000000,  1.000000,  1.848809,  0.325441,  0.803576,  0.110000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
