temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      158, 1652468926,  304094076,  8.614275,  0.000000,  1.000000,  1.212596,  0.834099,  0.999640,  0.000000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      159, 1652468927,  306073904,  8.615236,  0.000000,  1.000000,  1.212683,  0.834426,  0.999586,  0.010000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      160, 1652468928,  306050062,  8.634094,  0.000000,  1.000000,  1.213084,  0.857335,  0.999681,  0.040000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      161, 1652468929,  304100990,  8.680870,  0.000000,  1.000000,  1.212604,  0.907273,  0.999523,  0.060000,  0.000000,  0.000000,-49.000000,61.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
      162, 1652468930,  306385040,  8.747311,  0.000000,  1.000000,  1.212260,  0.979031,  0.999733,  0.080000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      163, 1652468931,  304346084,  8.831750,  0.000000,  1.000000,  1.211639,  1.066929,  0.999540,  0.090000,  0.000000,  0.000000,-58.000000,52.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      164, 1652468932,  306162118,  8.921576,  0.000000,  1.000000,  1.211068,  1.175098,  0.999707,  0.100000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      165, 1652468933,  306247949,  9.019705,  0.000000,  1.000000,  1.209230,  1.285503,  0.999643,  0.100000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
      166, 1652468934,  304913043,  9.115986,  0.000000,  1.000000,  1.208484,  1.396751,  0.999714,  0.100000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      167, 1652468935,  305322885,  9.215837,  0.000000,  1.000000,  1.207279,  1.506042,  0.999745,  0.100000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-54.000000,56.000000,-256.000000, 1
      168, 1652468936,  304092884,  9.314980,  0.000000,  1.000000,  1.206227,  1.622051,  0.999620,  0.100000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-54.000000,56.000000,-256.000000, 1
      169, 1652468937,  305036067,  9.413969,  0.000000,  1.000000,  1.205165,  1.742608,  0.999660,  0.100000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      170, 1652468938,  306142091,  9.443432,  0.000000,  1.000000,  1.204351,  1.746029,  0.999630,  0.000000,  0.000000, -0.200000,-44.000000,66.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      171, 1652468939,  305012941,  9.443430,  0.000000,  1.000000,  1.204351,  1.746029,  0.999630,  0.000000,  0.000000, -0.400000,-46.000000,64.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
      172, 1652468940,  306312084,  9.443532,  0.000000,  1.000000,  1.204351,  1.746029,  0.999630,  0.000000,  0.000000, -0.400000,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
      173, 1652468941,  304091930,  9.443480,  0.000000,  1.000000,  1.204351,  1.746029,  0.999630,  0.000000,  0.000000, -0.400000,-46.000000,64.000000,-256.000000, 1,-54.000000,56.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      174, 1652468942,  306082963,  9.443659,  0.000000,  1.000000,  1.204351,  1.746029,  0.999630,  0.000000,  0.000000, -0.400000,-44.000000,66.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      175, 1652468943,  306121110,  9.448694,  0.000000,  1.000000,  1.251146,  1.744344,  0.623186,  0.000000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
      176, 1652468944,  306503057,  9.456997,  0.000000,  1.000000,  1.260640,  1.739080,  0.597625,  0.030000,  0.000000,  0.000000,-48.000000,62.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
      177, 1652468945,  305221080,  9.487525,  0.000000,  1.000000,  1.294413,  1.726598,  0.593589,  0.040000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      178, 1652468946,  304574012,  9.526909,  0.000000,  1.000000,  1.335471,  1.711409,  0.595716,  0.040000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
      179, 1652468947,  305275917,  9.570318,  0.000000,  1.000000,  1.381796,  1.694333,  0.592768,  0.050000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      180, 1652468948,  306189060,  9.621902,  0.000000,  1.000000,  1.434108,  1.678218,  0.618540,  0.050000,  0.000000,  0.100000,-43.000000,67.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      181, 1652468949,  304816007,  9.643243,  0.000000,  1.000000,  1.463240,  1.672081,  0.635757,  0.025000,  0.000000,  0.000000,-36.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
