temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      646, 1652469637,  306282043, 33.147816,  0.000000,  1.000000,  1.195920,  0.839519,  0.999758,  0.000000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0,-41.000000,69.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0
      647, 1652469638,  304589986, 33.147816,  0.000000,  1.000000,  1.195888,  0.839714,  0.999698,  0.000000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      648, 1652469639,  305928945, 33.147842,  0.000000,  1.000000,  1.195862,  0.839708,  0.999726,  0.010000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      649, 1652469640,  304044008, 33.168499,  0.000000,  1.000000,  1.194673,  0.859593,  0.999469,  0.050000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      650, 1652469641,  305947065, 33.223602,  0.000000,  1.000000,  1.194039,  0.925515,  0.998957,  0.060000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      651, 1652469642,  306401968, 33.297379,  0.000000,  1.000000,  1.193423,  1.003181,  0.998794,  0.090000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
      652, 1652469643,  304558992, 33.385128,  0.000000,  1.000000,  1.192039,  1.100312,  0.998695,  0.090000,  0.000000,  0.000000,-52.000000,58.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      653, 1652469644,  305916070, 33.475185,  0.000000,  1.000000,  1.190306,  1.204196,  0.998380,  0.090000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      654, 1652469645,  304063081, 33.561134,  0.000000,  1.000000,  1.189444,  1.305521,  0.998658,  0.090000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      655, 1652469646,  304900884, 33.652557,  0.000000,  1.000000,  1.188012,  1.407715,  0.998520,  0.090000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
      656, 1652469647,  305897951, 33.742104,  0.000000,  1.000000,  1.186602,  1.506547,  0.998640,  0.090000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
      657, 1652469648,  304068088, 33.830868,  0.000000,  1.000000,  1.184688,  1.613365,  0.998745,  0.090000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-54.000000,56.000000,-256.000000, 1
      658, 1652469649,  305886030, 33.870537,  0.000000,  1.000000,  1.184567,  1.660162,  0.998517,  0.000000,  0.000000, -0.200000,-49.000000,61.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      659, 1652469650,  304078102, 33.870945,  0.000000,  1.000000,  1.192403,  1.661852,  0.985550,  0.000000,  0.000000, -0.400000,-45.000000,65.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      660, 1652469651,  305994987, 33.870789,  0.000000,  1.000000,  1.205319,  1.661707,  0.935597,  0.000000,  0.000000, -0.400000,-45.000000,65.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      661, 1652469652,  304898023, 33.870892,  0.000000,  1.000000,  1.216208,  1.655852,  0.852513,  0.000000,  0.000000, -0.400000,-45.000000,65.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      662, 1652469653,  304111957, 33.870579,  0.000000,  1.000000,  1.225063,  1.646159,  0.738389,  0.000000,  0.000000, -0.400000,-51.000000,59.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      663, 1652469654,  304014921, 33.870960,  0.000000,  1.000000,  1.228659,  1.638874,  0.661821,  0.020000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      664, 1652469655,  304094076, 33.901897,  0.000000,  1.000000,  1.261353,  1.637709,  0.657464,  0.055000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
      665, 1652469656,  305989027, 33.960205,  0.000000,  1.000000,  1.330963,  1.634542,  0.657671,  0.060000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
      666, 1652469657,  306117057, 34.025356,  0.000000,  1.000000,  1.404891,  1.631966,  0.654810,  0.070000,  0.000000,  0.000000,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      667, 1652469658,  304068088, 34.093090,  0.000000,  1.000000,  1.481529,  1.629873,  0.655106,  0.070000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      668, 1652469659,  306186914, 34.164806,  0.000000,  1.000000,  1.561246,  1.626721,  0.656946,  0.070000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
