temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      294, 1652469067,  303864955, 16.913980,  0.000000,  1.000000,  1.220364,  0.801520,  0.999957,  0.000000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0,0.000000,0.000000,0.000000, 0,-42.000000,68.000000,-256.000000, 1
      295, 1652469068,  306296110, 16.913980,  0.000000,  1.000000,  1.220319,  0.801529,  0.999950,  0.000000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      296, 1652469069,  303112983, 16.916157,  0.000000,  1.000000,  1.220244,  0.804435,  0.999994,  0.025000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      297, 1652469070,  306432008, 16.949795,  0.000000,  1.000000,  1.221905,  0.840432,  0.999880,  0.050000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      298, 1652469071,  305401086, 17.011148,  0.000000,  1.000000,  1.223839,  0.905652,  0.999996,  0.080000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      299, 1652469072,  303406953, 17.092241,  0.000000,  1.000000,  1.227947,  1.001333,  0.999999,  0.090000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
      300, 1652469073,  306510925, 17.186565,  0.000000,  1.000000,  1.230855,  1.098880,  0.999961,  0.090000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      301, 1652469074,  304336071, 17.269127,  0.000000,  1.000000,  1.233485,  1.196121,  0.999996,  0.100000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      302, 1652469075,  307877063, 17.371836,  0.000000,  1.000000,  1.237269,  1.313106,  0.999940,  0.100000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      303, 1652469076,  306098937, 17.468445,  0.000000,  1.000000,  1.240300,  1.419513,  0.999935,  0.100000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
