temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      629, 1652470625,  808940887, 43.495625,  0.000000,  1.000000,  1.199638,  0.835753,  0.986849,  0.000000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      630, 1652470626,  810465097, 43.495625,  0.000000,  1.000000,  1.199514,  0.835713,  0.986497,  0.000000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      631, 1652470627,  809190988, 43.502430,  0.000000,  1.000000,  1.198831,  0.843397,  0.986937,  0.025000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      632, 1652470628,  810691118, 43.536602,  0.000000,  1.000000,  1.195078,  0.878231,  0.986589,  0.040000,  0.000000, -0.100000,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      633, 1652470629,  810473918, 43.563984,  0.000000,  1.000000,  1.195119,  0.914847,  0.979453,  0.020000,  0.000000,  0.000000,-48.000000,62.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      634, 1652470630,  809061050, 43.597488,  0.000000,  1.000000,  1.193599,  0.951581,  0.980320,  0.060000,  0.000000,  0.000000,-49.000000,61.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-31.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      635, 1652470631,  810587882, 43.658966,  0.000000,  1.000000,  1.191166,  1.018191,  0.980332,  0.060000,  0.000000,  0.000000,-49.000000,61.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      636, 1652470632,  808993101, 43.720032,  0.000000,  1.000000,  1.188939,  1.085022,  0.980035,  0.070000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
      637, 1652470633,  810050964, 43.793285,  0.000000,  1.000000,  1.185301,  1.171870,  0.979546,  0.070000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
      638, 1652470634,  809796094, 43.858852,  0.000000,  1.000000,  1.181565,  1.248931,  0.979961,  0.070000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      639, 1652470635,  808901071, 43.928936,  0.000000,  1.000000,  1.178621,  1.328606,  0.979452,  0.070000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      640, 1652470636,  810025930, 44.003609,  0.000000,  1.000000,  1.174690,  1.409912,  0.979699,  0.070000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
      641, 1652470637,  808909893, 44.066910,  0.000000,  1.000000,  1.170758,  1.490701,  0.979344,  0.070000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
      642, 1652470638,  810688018, 44.139755,  0.000000,  1.000000,  1.167285,  1.574027,  0.980081,  0.070000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      643, 1652470639,  808418035, 44.205437,  0.000000,  1.000000,  1.163815,  1.652825,  0.979842,  0.070000,  0.000000,  0.000000,-47.000000,63.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      644, 1652470640,  810962915, 44.229359,  0.000000,  1.000000,  1.163541,  1.679498,  0.978095,  0.000000,  0.000000, -0.300000,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
      645, 1652470641,  810436010, 44.229393,  0.000000,  1.000000,  1.174766,  1.681975,  0.929038,  0.000000,  0.000000, -0.500000,-44.000000,66.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1
      646, 1652470642,  808976888, 44.229240,  0.000000,  1.000000,  1.192430,  1.679039,  0.809139,  0.000000,  0.000000, -0.500000,-46.000000,64.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
      647, 1652470643,  810549974, 44.229290,  0.000000,  1.000000,  1.206150,  1.668177,  0.656602,  0.000000,  0.000000, -0.500000,-42.000000,68.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      648, 1652470644,  808839082, 44.229424,  0.000000,  1.000000,  1.211014,  1.656827,  0.531467,  0.015000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      649, 1652470645,  809706926, 44.252281,  0.000000,  1.000000,  1.238290,  1.655945,  0.524658,  0.040000,  0.000000,  0.100000,-39.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      650, 1652470646,  810148954, 44.287647,  0.000000,  1.000000,  1.277068,  1.658609,  0.562356,  0.010000,  0.000000,  0.000000,-35.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
      651, 1652470647,  808918952, 44.312576,  0.000000,  1.000000,  1.305411,  1.660198,  0.561151,  0.080000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-53.000000,57.000000,-256.000000, 1
      652, 1652470648,  810455083, 44.398170,  0.000000,  1.000000,  1.399679,  1.663858,  0.562775,  0.090000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      653, 1652470649,  809070110, 44.488609,  0.000000,  1.000000,  1.502186,  1.668449,  0.560612,  0.090000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      654, 1652470650,  810461997, 44.579617,  0.000000,  1.000000,  1.604067,  1.673634,  0.563339,  0.090000,  0.000000,  0.000000,-45.000000,65.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
      655, 1652470651,  811597108, 44.664047,  0.000000,  1.000000,  1.709784,  1.678558,  0.555950,  0.090000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-51.000000,59.000000,-256.000000, 1
      656, 1652470652,  808913946, 44.757076,  0.000000,  1.000000,  1.808450,  1.684045,  0.562034,  0.090000,  0.000000,  0.000000,-40.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
      657, 1652470653,  810441970, 44.843052,  0.000000,  1.000000,  1.910302,  1.688503,  0.559875,  0.090000,  0.000000,  0.000000,-36.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-27.000000,70.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1
      658, 1652470654,  808927059, 44.932945,  0.000000,  1.000000,  2.008299,  1.692682,  0.555932,  0.090000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
      659, 1652470655,  808582067, 45.025124,  0.000000,  1.000000,  2.113586,  1.697003,  0.564122,  0.090000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      660, 1652470656,  810564994, 45.106922,  0.000000,  1.000000,  2.208241,  1.699693,  0.564519,  0.090000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-26.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
