temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
        1, 1652469561,  808928966,  0.008985,  0.000000,  1.000000,  1.194077,  0.734357,  0.982529,  0.000000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,0.000000,0.000000,0.000000, 0
        2, 1652469562,  810650110,  0.008985,  0.000000,  1.000000,  1.194004,  0.734343,  0.982415,  0.000000,  0.000000,  0.000000,-44.000000,66.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
        3, 1652469563,  810558080,  0.008985,  0.000000,  1.000000,  1.194131,  0.734206,  0.982470,  0.000000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
        4, 1652469564,  809115886,  0.008985,  0.000000,  1.000000,  1.194096,  0.734403,  0.983008,  0.000000,  0.000000, -0.050000,-43.000000,67.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1
        5, 1652469565,  810817003,  0.009011,  0.000000,  1.000000,  1.197364,  0.735364,  0.971937,  0.000000,  0.000000, -0.300000,-42.000000,68.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
        6, 1652469566,  809535980,  0.008757,  0.000000,  1.000000,  1.209797,  0.736946,  0.916716,  0.000000,  0.000000, -0.400000,-42.000000,68.000000,-256.000000, 1,-32.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
        7, 1652469567,  810668945,  0.009162,  0.000000,  1.000000,  1.220429,  0.735204,  0.850924,  0.020000,  0.000000,  0.000000,-50.000000,60.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
        8, 1652469568,  810628890,  0.039333,  0.000000,  1.000000,  1.240485,  0.759017,  0.856467,  0.040000,  0.000000,  0.100000,-49.000000,61.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1
        9, 1652469569,  809211969,  0.079805,  0.000000,  1.000000,  1.266669,  0.798066,  0.876790,  0.040000,  0.000000,  0.000000,-50.000000,60.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1
       10, 1652469570,  810466051,  0.120099,  0.000000,  1.000000,  1.290948,  0.832467,  0.875603,  0.065000,  0.000000,  0.000000,-53.000000,57.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1
       11, 1652469571,  808933019,  0.194892,  0.000000,  1.000000,  1.339991,  0.902407,  0.877492,  0.120000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
       12, 1652469572,  810684919,  0.331975,  0.000000,  1.000000,  1.427147,  1.027454,  0.876619,  0.160000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
       13, 1652469573,  810475111,  0.487914,  0.000000,  1.000000,  1.535362,  1.183000,  0.875391,  0.160000,  0.000000,  0.000000,-48.000000,62.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
       14, 1652469574,  808921098,  0.656382,  0.000000,  1.000000,  1.633044,  1.323485,  0.875949,  0.160000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
       15, 1652469575,  810642004,  0.812625,  0.000000,  1.000000,  1.743257,  1.482336,  0.873365,  0.160000,  0.000000, -0.100000,-46.000000,64.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
       16, 1652469576,  808983087,  0.966843,  0.000000,  1.000000,  1.854816,  1.624006,  0.851663,  0.160000,  0.000000, -0.100000,-44.000000,66.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
       17, 1652469577,  810609102,  1.037611,  0.000000,  1.000000,  1.918562,  1.690613,  0.835833,  0.000000,  0.000000, -0.200000,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
       18, 1652469578,  809987068,  1.043812,  0.000000,  1.000000,  1.928310,  1.691020,  0.783757,  0.020000,  0.000000, -0.200000,-44.000000,66.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
       19, 1652469579,  809046983,  1.071021,  0.000000,  1.000000,  1.962722,  1.701704,  0.717270,  0.055000,  0.000000, -0.200000,-48.000000,62.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-30.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
       20, 1652469580,  810326099,  1.135841,  0.000000,  1.000000,  2.030840,  1.716545,  0.650109,  0.080000,  0.000000, -0.200000,-46.000000,64.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-27.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1
       21, 1652469581,  809065103,  1.214912,  0.000000,  1.000000,  2.123637,  1.719279,  0.559187,  0.080000,  0.000000, -0.550000,-44.000000,66.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-27.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
       22, 1652469582,  810693979,  1.295045,  0.000000,  1.000000,  2.210189,  1.664202,  0.226182,  0.080000,  0.000000, -1.200000,-45.000000,65.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-28.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
       23, 1652469583,  809729099,  1.377128,  0.000000,  1.000000,  2.195106,  1.557362,  0.378677,  0.000000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1,-29.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
       24, 1652469584,  809988975,  1.393529,  0.000000,  1.000000,  2.175495,  1.538184,  0.463563,  0.050000,  0.000000,  0.000000,-50.000000,60.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
       25, 1652469585,  810666084,  1.444960,  0.000000,  1.000000,  2.144425,  1.492850,  0.482904,  0.050000,  0.000000, -0.100000,-49.000000,61.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
       26, 1652469586,  809247016,  1.482041,  0.000000,  1.000000,  2.113476,  1.457237,  0.517483,  0.015000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-30.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
       27, 1652469587,  810621976,  1.518513,  0.000000,  1.000000,  2.090101,  1.428948,  0.516234,  0.090000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
       28, 1652469588,  808996915,  1.630133,  0.000000,  1.000000,  2.008874,  1.332905,  0.519757,  0.155000,  0.000000,  0.000000,-42.000000,68.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1
       29, 1652469589,  810714960,  1.800448,  0.000000,  1.000000,  1.879087,  1.180294,  0.522849,  0.200000,  0.000000, -0.100000,-44.000000,66.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
       30, 1652469590,  811184883,  1.993670,  0.000000,  1.000000,  1.727419,  1.019327,  0.556019,  0.200000,  0.000000, -0.350000,-47.000000,63.000000,-256.000000, 1,-33.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
       31, 1652469591,  808969020,  2.169731,  0.000000,  1.000000,  1.544901,  0.878750,  0.644030,  0.200000,  0.000000, -0.300000,-38.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1
       32, 1652469592,  810647010,  2.366243,  0.000000,  1.000000,  1.357884,  0.776286,  0.683439,  0.200000,  0.000000, -0.100000,-39.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
       33, 1652469593,  809134006,  2.497302,  0.000000,  1.000000,  1.220049,  0.713140,  0.700930,  0.200000,  0.000000, -0.100000,-36.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
       34, 1652469594,  809056043,  2.758229,  0.000000,  1.000000,  0.934924,  0.585917,  0.697612,  0.200000,  0.000000,  0.100000,-37.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-51.000000,59.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
       35, 1652469595,  810596942,  2.957423,  0.000000,  1.000000,  0.731585,  0.478026,  0.675318,  0.200000,  0.000000,  0.200000,-37.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
       36, 1652469596,  808948040,  3.149581,  0.000000,  1.000000,  0.554554,  0.363439,  0.633540,  0.200000,  0.000000,  0.200000,-33.000000,70.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-50.000000,60.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
       37, 1652469597,  810697078,  3.338855,  0.000000,  1.000000,  0.381467,  0.221644,  0.590118,  0.200000,  0.000000,  0.200000,-25.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
       38, 1652469598,  808945894,  3.514789,  0.000000,  1.000000,  0.244036,  0.074611,  0.535955,  0.000000,  0.000000,  0.000000,-25.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
       39, 1652469599,  810820102,  3.516864,  0.000000,  1.000000,  0.242545,  0.073343,  0.538536,  0.020000,  0.000000,  0.000000,-24.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1
       40, 1652469600,  810720920,  3.543237,  0.000000,  1.000000,  0.223336,  0.053270,  0.552974,  0.030000,  0.000000, -0.200000,-23.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-49.000000,61.000000,-256.000000, 1
       41, 1652469601,  810837030,  3.571939,  0.000000,  1.000000,  0.195423,  0.036961,  0.615972,  0.030000,  0.000000, -0.200000,-22.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1,-54.000000,56.000000,-256.000000, 1
       42, 1652469602,  810761928,  3.600540,  0.000000,  1.000000,  0.162638,  0.026576,  0.697242,  0.030000,  0.000000, -0.200000,-21.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-60.000000,50.000000,-256.000000, 1
       43, 1652469603,  809048891,  3.632102,  0.000000,  1.000000,  0.127900,  0.024263,  0.761892,  0.030000,  0.000000, -0.300000,-22.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-54.000000,56.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
       44, 1652469604,  810688018,  3.663563,  0.000000,  1.000000,  0.092070,  0.038515,  0.872474,  0.030000,  0.000000, -0.600000,-26.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-52.000000,58.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
       45, 1652469605,  810607910,  3.692746,  0.000000,  1.000000,  0.068630,  0.080199,  0.991085,  0.030000,  0.000000, -0.900000,-28.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-46.000000,64.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
       46, 1652469606,  810075998,  3.709249,  0.000000,  1.000000,  0.072767,  0.110296,  0.991566,  0.000000,  0.000000, -0.100000,-30.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1
