temp_step,temp_sec,temp_nsec,robot_odom_x,robot_odom_y,robot_odom_w,robot_pos_x,robot_pos_y,robot_pos_w,vel_x,vel_y,vel_w,rssi1,lqi1,noise1,status1,rssi2,lqi2,noise2,status2,rssi3,lqi3,noise3,status3,rssi4,lqi4,noise4,status4
      489, 1652470406,  809838056, 34.254471,  0.000000,  1.000000,  1.168300,  0.701106,  0.985214,  0.000000,  0.000000,  0.000000,-36.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      490, 1652470407,  808958053, 34.254471,  0.000000,  1.000000,  1.168167,  0.700970,  0.985198,  0.000000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      491, 1652470408,  810636997, 34.254471,  0.000000,  1.000000,  1.168261,  0.701023,  0.985259,  0.000000,  0.000000,  0.000000,-39.000000,70.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      492, 1652470409,  808923959, 34.261024,  0.000000,  1.000000,  1.168198,  0.708702,  0.985040,  0.015000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1
      493, 1652470410,  810650110, 34.278683,  0.000000,  1.000000,  1.166557,  0.727707,  0.985160,  0.020000,  0.000000,  0.000000,-41.000000,69.000000,-256.000000, 1,-34.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      494, 1652470411,  809561014, 34.304668,  0.000000,  1.000000,  1.164581,  0.756733,  0.985046,  0.030000,  0.000000, -0.050000,-40.000000,70.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      495, 1652470412,  809055089, 34.334385,  0.000000,  1.000000,  1.166317,  0.791986,  0.977309,  0.030000,  0.000000, -0.100000,-42.000000,68.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      496, 1652470413,  810532093, 34.364357,  0.000000,  1.000000,  1.169605,  0.825711,  0.972617,  0.030000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1,-40.000000,70.000000,-256.000000, 1,-43.000000,67.000000,-256.000000, 1
      497, 1652470414,  808959960, 34.394547,  0.000000,  1.000000,  1.171563,  0.860428,  0.973311,  0.040000,  0.000000,  0.000000,-50.000000,60.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-38.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
      498, 1652470415,  810484886, 34.440758,  0.000000,  1.000000,  1.174447,  0.912462,  0.972655,  0.050000,  0.000000,  0.000000,-49.000000,61.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1
      499, 1652470416,  809093952, 34.474781,  0.000000,  1.000000,  1.175803,  0.949209,  0.973551,  0.050000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-45.000000,65.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-41.000000,69.000000,-256.000000, 1
      500, 1652470417,  810492038, 34.548134,  0.000000,  1.000000,  1.178949,  1.031464,  0.974418,  0.060000,  0.000000,  0.100000,-40.000000,70.000000,-256.000000, 1,-42.000000,68.000000,-256.000000, 1,-36.000000,70.000000,-256.000000, 1,-47.000000,63.000000,-256.000000, 1
      501, 1652470418,  810384988, 34.611618,  0.000000,  1.000000,  1.175129,  1.097990,  0.984074,  0.060000,  0.000000,  0.000000,-43.000000,67.000000,-256.000000, 1,-37.000000,70.000000,-256.000000, 1,-32.000000,70.000000,-256.000000, 1,-48.000000,62.000000,-256.000000, 1
      502, 1652470419,  808907032, 34.661591,  0.000000,  1.000000,  1.169124,  1.165549,  0.985889,  0.060000,  0.000000,  0.000000,-46.000000,64.000000,-256.000000, 1,-39.000000,70.000000,-256.000000, 1,-35.000000,70.000000,-256.000000, 1,-44.000000,66.000000,-256.000000, 1
